"ensembl_gene_id","baseMean","log2FoldChange","lfcSE","pvalue","padj","entrezgene_id","external_gene_name","chromosome_name","start_position","end_position","gene_biotype","description"
"ENSMUSG00000089824",541.843778716388,-0.0573006145520335,0.137382903861391,0.643697627543948,0.841212233384742,"75710","Rbm12","2",155933878,155953898,"protein_coding","RNA binding motif protein 12 [Source:MGI Symbol;Acc:MGI:1922960]"
"ENSMUSG00000105866",92.4526765075965,-0.0729850084673649,0.203200117292404,0.643518100810822,0.841212233384742,"#N/A","Gm6745","5",24214885,24215410,"processed_pseudogene","predicted gene 6745 [Source:MGI Symbol;Acc:MGI:3648302]"
"ENSMUSG00000115624",25.7927712431655,0.0668126401997321,0.283268066196336,0.64356461292034,0.841212233384742,"#N/A","Gm49204","14",49261387,49266026,"TEC","predicted gene, 49204 [Source:MGI Symbol;Acc:MGI:6118653]"
"ENSMUSG00000027896",66.6512788750337,-0.0739318424401792,0.253041975537268,0.64389652776396,0.841357455568469,"229699","Slc16a4","3",107198546,107219431,"protein_coding","solute carrier family 16 (monocarboxylic acid transporters), member 4 [Source:MGI Symbol;Acc:MGI:2385183]"
"ENSMUSG00000057229",148.337125900128,0.0727117083699703,0.197420022602576,0.643989048807662,0.841412289158888,"66349","Dmac2","7",25318839,25324976,"protein_coding","distal membrane arm assembly complex 2 [Source:MGI Symbol;Acc:MGI:1913599]"
"ENSMUSG00000093579",13.2497448308325,0.0619150697436833,0.291816076380389,0.644170181753631,0.841516823777526,"#N/A","Gm20036","12",101879457,101881921,"lncRNA","predicted gene, 20036 [Source:MGI Symbol;Acc:MGI:5012221]"
"ENSMUSG00000109206",92.0706220770874,0.0729046419294773,0.199698184228666,0.644133484767723,0.841516823777526,"#N/A","Gm45137","7",120638361,120642775,"TEC","predicted gene 45137 [Source:MGI Symbol;Acc:MGI:5753713]"
"ENSMUSG00000028923",752.439698041878,0.0547579868783032,0.128943399292042,0.644415868966288,0.841747381002222,"66147","Necap2","4",140793823,140805668,"protein_coding","NECAP endocytosis associated 2 [Source:MGI Symbol;Acc:MGI:1913397]"
"ENSMUSG00000123554",18.4689127905752,-0.0672503121496172,0.280048635707231,0.644498400295098,0.841747381002222,"#N/A","","6",125396592,125402495,"lncRNA","novel transcript"
"ENSMUSG00002076809",54076.9480899017,-0.0534028991210107,0.108907930686015,0.644458351894033,0.841747381002222,"#N/A","Gm54754","15",93132244,93132581,"misc_RNA","predicted gene, 54754 [Source:MGI Symbol;Acc:MGI:6845985]"
"ENSMUSG00000021243",837.691535873064,-0.0487783378205439,0.113760762137494,0.644626050386777,0.841848034885995,"73736","Fcf1","12",85017671,85030077,"protein_coding","FCF1 rRNA processing protein [Source:MGI Symbol;Acc:MGI:1920986]"
"ENSMUSG00000039234",5433.90279906692,0.0421771009350675,0.0951035886670895,0.644743588591825,0.841908976170739,"69608","Sec24d","3",123061104,123159290,"protein_coding","SEC24 homolog D, COPII coat complex component [Source:MGI Symbol;Acc:MGI:1916858]"
"ENSMUSG00000044244",52.0431076057152,-0.0747248497138988,0.22528256530077,0.644824473907854,0.841908976170739,"213208","Il20rb","9",100339772,100368841,"protein_coding","interleukin 20 receptor beta [Source:MGI Symbol;Acc:MGI:2143266]"
"ENSMUSG00000106550",21.0061675162243,0.0706531436910982,0.272058998611533,0.64480846810632,0.841908976170739,"#N/A","Gm43646","3",142587336,142604317,"lncRNA","predicted gene 43646 [Source:MGI Symbol;Acc:MGI:5663783]"
"ENSMUSG00000002250",902.780436807698,0.052749747698383,0.123065095260337,0.644993566623747,0.841944833906005,"19015, 69050","Ppard","17",28451674,28520448,"protein_coding","peroxisome proliferator activator receptor delta [Source:MGI Symbol;Acc:MGI:101884]"
"ENSMUSG00000021114",1252.80545026509,-0.0481289749695678,0.111730638026675,0.644934707997227,0.841944833906005,"73834","Atp6v1d","12",78887499,78908412,"protein_coding","ATPase, H+ transporting, lysosomal V1 subunit D [Source:MGI Symbol;Acc:MGI:1921084]"
"ENSMUSG00000105814",237.724770491856,-0.0745531199156396,0.2347915048062,0.645003703196633,0.841944833906005,"735265","Mir703","5",98623415,98623523,"miRNA","microRNA 703 [Source:MGI Symbol;Acc:MGI:3629657]"
"ENSMUSG00000022574",31.1198181582027,-0.0712523768895607,0.26691740813028,0.645326591428021,0.842234195509453,"223646","Naprt","15",75762805,75766330,"protein_coding","nicotinate phosphoribosyltransferase [Source:MGI Symbol;Acc:MGI:2442664]"
"ENSMUSG00000040997",733.868133051643,-0.0669910704465022,0.173424197880273,0.645296737567533,0.842234195509453,"105501","Abhd4","14",54491645,54508094,"protein_coding","abhydrolase domain containing 4 [Source:MGI Symbol;Acc:MGI:1915938]"
"ENSMUSG00000022329",1171.10316956532,0.0472080310011873,0.108564489258072,0.645432336101577,0.842292750566472,"56274","Stk3","15",34875642,35179067,"protein_coding","serine/threonine kinase 3 [Source:MGI Symbol;Acc:MGI:1928487]"
"ENSMUSG00000073563",2454.56116172456,0.0543865126534224,0.128228790022038,0.645512703039432,0.842292750566472,"70425","Csnk1g3","18",53995194,54088620,"protein_coding","casein kinase 1, gamma 3 [Source:MGI Symbol;Acc:MGI:1917675]"
"ENSMUSG00000109498",14.2736921586851,-0.0609101196584071,0.292290111594619,0.645523285073325,0.842292750566472,"#N/A","Gm45222","7",89795156,89799462,"TEC","predicted gene 45222 [Source:MGI Symbol;Acc:MGI:5753798]"
"ENSMUSG00000043895",1757.86761219289,-0.0609240046002663,0.15034643117498,0.64563970290838,0.84235827820566,"14739","S1pr2","9",20873657,20888077,"protein_coding","sphingosine-1-phosphate receptor 2 [Source:MGI Symbol;Acc:MGI:99569]"
"ENSMUSG00000073131",1916.91357322934,0.0569385951398681,0.131193966842763,0.645674731422796,0.84235827820566,"67048","Vma21","X",70859530,70883363,"protein_coding","VMA21 vacuolar H+-ATPase homolog (S. cerevisiae) [Source:MGI Symbol;Acc:MGI:1914298]"
"ENSMUSG00000122183",8.00131712828305,0.0558569504115789,0.299899894646214,0.645757833055812,0.842400659629086,"#N/A","","10",75694705,75698367,"lncRNA","novel transcript, antisense to Mif"
"ENSMUSG00000060301",214.306898264489,-0.0735783124279089,0.249213947263401,0.646022553349324,0.842679940073109,"72128","2610008E11Rik","10",78900208,78933434,"protein_coding","RIKEN cDNA 2610008E11 gene [Source:MGI Symbol;Acc:MGI:1919378]"
"ENSMUSG00000024085",4567.8628174145,0.0541496336071012,0.123618176097672,0.646257817131852,0.842920756310769,"17158","Man2a1","17",64907731,65062105,"protein_coding","mannosidase 2, alpha 1 [Source:MGI Symbol;Acc:MGI:104669]"
"ENSMUSG00000048965",49.4035849853098,0.0749586229642642,0.226769725374175,0.646378950402219,0.843012684863579,"244238","Mrgpre","7",143332100,143338237,"protein_coding","MAS-related GPR, member E [Source:MGI Symbol;Acc:MGI:2441884]"
"ENSMUSG00000106496",30.0423559826566,0.0731037253031648,0.259262941823466,0.646533975636904,0.843148797721751,"#N/A","Gm7733","3",35591031,35591949,"processed_pseudogene","predicted gene 7733 [Source:MGI Symbol;Acc:MGI:3643628]"
"ENSMUSG00000100481",32.5046946462915,0.074472646054356,0.248904934873264,0.646671246190016,0.843261737079091,"#N/A","Gm7114","1",33139988,33141776,"processed_pseudogene","predicted gene 7114 [Source:MGI Symbol;Acc:MGI:3643085]"
"ENSMUSG00000005621",1124.26089616602,-0.0453279524583558,0.104931279701478,0.64685873478898,0.843440138130131,"233410","Zfp592","7",80643429,80694912,"protein_coding","zinc finger protein 592 [Source:MGI Symbol;Acc:MGI:2443541]"
"ENSMUSG00000055692",8.72871572608968,-0.0460678584630624,0.30805164812759,0.646987745304113,0.843542267535946,"224019","Tmem191","16",17093941,17101093,"protein_coding","transmembrane protein 191 [Source:MGI Symbol;Acc:MGI:107238]"
"ENSMUSG00000006289",637.609626450738,0.0552736455965407,0.131078090183325,0.647089402749039,0.84360872081719,"66246","Osgep","14",51143935,51162350,"protein_coding","O-sialoglycoprotein endopeptidase [Source:MGI Symbol;Acc:MGI:1913496]"
"ENSMUSG00000035847",515.742258496834,0.0540867722895296,0.12859567257941,0.64729898395541,0.843815852586347,"15931","Ids","X",69386675,69408690,"protein_coding","iduronate 2-sulfatase [Source:MGI Symbol;Acc:MGI:96417]"
"ENSMUSG00000112140",50.1060038976498,0.0750067464731797,0.233253069879829,0.647351173285335,0.843817792683884,"#N/A","Gm5780","10",89968846,89970679,"processed_pseudogene","predicted gene 5780 [Source:MGI Symbol;Acc:MGI:3645288]"
"ENSMUSG00000021466",903.68912508953,0.0504643855361821,0.118349548196544,0.647441446620666,0.843869370828392,"19206","Ptch1","13",63656142,63721412,"protein_coding","patched 1 [Source:MGI Symbol;Acc:MGI:105373]"
"ENSMUSG00000120975",17.7261517868547,-0.0651708755935131,0.282937437360523,0.647783382886047,0.84424893041288,"#N/A","Gm56589","13",120252347,120253989,"lncRNA","predicted gene, 56589 [Source:MGI Symbol;Acc:MGI:7337092]"
"ENSMUSG00000019082",747.421190679727,0.0664617042594999,0.170753777919083,0.647941604396475,0.844389015893081,"68267","Slc25a22","7",141009657,141017805,"protein_coding","solute carrier family 25 (mitochondrial carrier, glutamate), member 22 [Source:MGI Symbol;Acc:MGI:1915517]"
"ENSMUSG00000026782",1812.19609929759,-0.0518653287411501,0.123652363636616,0.648107966900432,0.844539687842459,"329165","Abi2","1",60448778,60520317,"protein_coding","abl interactor 2 [Source:MGI Symbol;Acc:MGI:106913]"
"ENSMUSG00000003226",7428.42206205865,0.0494372445319623,0.120297486952368,0.648375964797427,0.844756629256582,"19386","Ranbp2","10",58282742,58330178,"protein_coding","RAN binding protein 2 [Source:MGI Symbol;Acc:MGI:894323]"
"ENSMUSG00000021686",2070.81968006522,-0.04457611169614,0.103418647059575,0.648353912903421,0.844756629256582,"11774","Ap3b1","13",94495468,94702825,"protein_coding","adaptor-related protein complex 3, beta 1 subunit [Source:MGI Symbol;Acc:MGI:1333879]"
"ENSMUSG00000074867",78.0774444873364,-0.0736158241535843,0.222769549602177,0.648700769069645,0.845047503101604,"630579","Zfp808","13",62277700,62383958,"protein_coding","zinc finger protein 808 [Source:MGI Symbol;Acc:MGI:3704127]"
"ENSMUSG00000107203",18.7821512462372,-0.0675057377536695,0.276990776486021,0.648655092086928,0.845047503101604,"#N/A","Gm7542","6",85915421,85916197,"processed_pseudogene","predicted gene 7542 [Source:MGI Symbol;Acc:MGI:3645071]"
"ENSMUSG00000051159",7.09479611312667,-0.0445296993729824,0.309136449491911,0.648853883838775,0.845114664949815,"12705","Cited1","X",101290987,101295787,"protein_coding","Cbp/p300-interacting transactivator with Glu/Asp-rich carboxy-terminal domain 1 [Source:MGI Symbol;Acc:MGI:108023]"
"ENSMUSG00000111229",157.351933364926,0.0739083684353382,0.217007129631791,0.648835450691088,0.845114664949815,"102632241","Gm39323","9",43798751,43952487,"lncRNA","predicted gene, 39323 [Source:MGI Symbol;Acc:MGI:5622208]"
"ENSMUSG00000027858",13.3469838485055,-0.0548554052501831,0.299238859508046,0.649237540897493,0.845375096742142,"70747","Tspan2","3",102641845,102708829,"protein_coding","tetraspanin 2 [Source:MGI Symbol;Acc:MGI:1917997]"
"ENSMUSG00000028647",242.469440365871,-0.0648149002865611,0.167316246206847,0.649174161850126,0.845375096742142,"56309","Mycbp","4",123798625,123806062,"protein_coding","MYC binding protein [Source:MGI Symbol;Acc:MGI:1891750]"
"ENSMUSG00000036046",3011.63614221755,-0.0456845982635947,0.10679314954714,0.649257014153582,0.845375096742142,"223739","5031439G07Rik","15",84828137,84872752,"protein_coding","RIKEN cDNA 5031439G07 gene [Source:MGI Symbol;Acc:MGI:2444899]"
"ENSMUSG00000092118",179.323548206286,-0.0628962040664688,0.159626376349741,0.649134835974265,0.845375096742142,"100040608","Fancf","7",51510325,51512015,"protein_coding","Fanconi anemia, complementation group F [Source:MGI Symbol;Acc:MGI:3689889]"
"ENSMUSG00000073394",23.1939483199848,0.0687253714736452,0.275178535935243,0.649425247996755,0.845493643687253,"#N/A","Runx2os1","17",45045606,45048508,"lncRNA","runt related transcription factor 2, opposite strand 1 [Source:MGI Symbol;Acc:MGI:3641707]"
"ENSMUSG00000103285",11.2582161766632,-0.0579299176283575,0.295375776846525,0.649449662975296,0.845493643687253,"#N/A","Gm37274","2",155926530,155928211,"TEC","predicted gene, 37274 [Source:MGI Symbol;Acc:MGI:5610502]"
"ENSMUSG00000061838",2520.66875289248,0.042900696835031,0.0995287718767558,0.649519656931299,0.845518627321674,"20917","Suclg2","6",95449990,95695781,"protein_coding","succinate-Coenzyme A ligase, GDP-forming, beta subunit [Source:MGI Symbol;Acc:MGI:1306824]"
"ENSMUSG00000106831",128.513019112514,0.0683123811549789,0.181013440787956,0.649572471077085,0.84552124480963,"#N/A","Ube2n-ps1","5",76380459,76380917,"processed_pseudogene","ubiquitin-conjugating enzyme E2N, pseudogene 1 [Source:MGI Symbol;Acc:MGI:894296]"
"ENSMUSG00000024054",3655.66606408693,-0.0511133585329243,0.121026966295828,0.649700991704901,0.845563718679071,"74355","Smchd1","17",71651484,71782338,"protein_coding","SMC hinge domain containing 1 [Source:MGI Symbol;Acc:MGI:1921605]"
"ENSMUSG00000040287",15.4351931382157,-0.0633653160697559,0.286066947514065,0.649757519568987,0.845563718679071,"237611","Stac3","10",127337555,127344692,"protein_coding","SH3 and cysteine rich domain 3 [Source:MGI Symbol;Acc:MGI:3606571]"
"ENSMUSG00000120844",9.67141938366904,0.0584961837904245,0.295312704412089,0.649724362282607,0.845563718679071,"#N/A","B930046K06Rik","4",155683786,155686313,"lncRNA","RIKEN cDNA B930046K06 gene [Source:MGI Symbol;Acc:MGI:3697818]"
"ENSMUSG00000070493",2988.52313107018,0.0435986600776458,0.100521788651062,0.649827314769518,0.845588428436989,"14004","Chchd2","5",129909997,129916311,"protein_coding","coiled-coil-helix-coiled-coil-helix domain containing 2 [Source:MGI Symbol;Acc:MGI:1261428]"
"ENSMUSG00000030842",2349.19110922702,0.047778284852226,0.111999681345327,0.65004435014219,0.845606387323469,"66508","Lamtor1","7",101555111,101575882,"protein_coding","late endosomal/lysosomal adaptor, MAPK and MTOR activator 1 [Source:MGI Symbol;Acc:MGI:1913758]"
"ENSMUSG00000033033",326.587264008237,-0.0603449086220976,0.151704199888815,0.650021089958479,0.845606387323469,"72691","Calhm2","19",47093792,47126733,"protein_coding","calcium homeostasis modulator family member 2 [Source:MGI Symbol;Acc:MGI:1919941]"
"ENSMUSG00000103224",11.1938183490033,-0.059748517434371,0.292588496435754,0.649981785225123,0.845606387323469,"#N/A","Gm2077","3",4004204,4004522,"processed_pseudogene","predicted gene 2077 [Source:MGI Symbol;Acc:MGI:3780244]"
"ENSMUSG00000107570",15.9654990250462,-0.0627548588258983,0.287340305033506,0.649914778282027,0.845606387323469,"#N/A","Gm44207","6",89322122,89323545,"TEC","predicted gene, 44207 [Source:MGI Symbol;Acc:MGI:5690599]"
"ENSMUSG00000097055",25.1316535682722,-0.0688800610972907,0.271658452013661,0.650111826156845,0.845628067426993,"100043407","Gm4419","12",21467268,21483111,"lncRNA","predicted gene 4419 [Source:MGI Symbol;Acc:MGI:3782604]"
"ENSMUSG00000090115",122.908373942919,0.073815393424421,0.226225068007348,0.650242485222551,0.845731922597602,"224836","Usp49","17",47941615,47997663,"protein_coding","ubiquitin specific peptidase 49 [Source:MGI Symbol;Acc:MGI:2685391]"
"ENSMUSG00000029378",201.385063775223,0.0648139648084261,0.166160938516281,0.650312469169812,0.84575685116771,"11839","Areg","5",91287458,91296291,"protein_coding","amphiregulin [Source:MGI Symbol;Acc:MGI:88068]"
"ENSMUSG00000001520",21.3793246706532,-0.069636229929854,0.268811682021466,0.650565140423796,0.845840822460244,"60345","Nrip2","6",128376259,128393390,"protein_coding","nuclear receptor interacting protein 2 [Source:MGI Symbol;Acc:MGI:1891884]"
"ENSMUSG00000031149",422.63948308545,0.0557067965538658,0.135151834640018,0.650538768843099,0.845840822460244,"54637","Praf2","X",7594678,7597303,"protein_coding","PRA1 domain family 2 [Source:MGI Symbol;Acc:MGI:1859607]"
"ENSMUSG00000032549",474.171558331432,-0.0658822897174622,0.173683418148263,0.650448276112606,0.845840822460244,"270192","Rab6b","9",102988986,103062475,"protein_coding","RAB6B, member RAS oncogene family [Source:MGI Symbol;Acc:MGI:107283]"
"ENSMUSG00000105775",38.8664403649958,-0.0723738659776429,0.252987524107118,0.650580326161965,0.845840822460244,"#N/A","Gm10290","5",28743568,28744566,"processed_pseudogene","predicted pseudogene 10290 [Source:MGI Symbol;Acc:MGI:3642597]"
"ENSMUSG00000026234",32967.1309661071,0.0583932004900592,0.143811035159139,0.650976934233979,0.846290354355265,"17975","Ncl","1",86272441,86287122,"protein_coding","nucleolin [Source:MGI Symbol;Acc:MGI:97286]"
"ENSMUSG00000030521",1943.14115908829,0.061738351676275,0.154961059741493,0.651211940257814,0.846322037938822,"67973","Mphosph10","7",64026275,64042016,"protein_coding","M-phase phosphoprotein 10 (U3 small nucleolar ribonucleoprotein) [Source:MGI Symbol;Acc:MGI:1915223]"
"ENSMUSG00000039914",162.255222509175,0.0641326757853217,0.16450039639682,0.651216079457505,0.846322037938822,"210582","Coq10a","10",128198969,128204866,"protein_coding","coenzyme Q10A [Source:MGI Symbol;Acc:MGI:2684847]"
"ENSMUSG00000060708",132.706335096675,-0.0706208661630567,0.198939253638117,0.651306414824277,0.846322037938822,"117197","Bloc1s4","5",36904722,36905994,"protein_coding","biogenesis of lysosomal organelles complex-1, subunit 4, cappuccino [Source:MGI Symbol;Acc:MGI:1929230]"
"ENSMUSG00000105804",32.4629579784571,0.0727872877527038,0.254253611157292,0.651065273699583,0.846322037938822,"#N/A","Gm43654","3",127623204,127626620,"TEC","predicted gene 43654 [Source:MGI Symbol;Acc:MGI:5663791]"
"ENSMUSG00000117401",18.4545099084711,0.0578556042867062,0.295876913580363,0.651279161774397,0.846322037938822,"#N/A","4833419F23Rik","18",4350855,4368953,"lncRNA","RIKEN cDNA 4833419F23 gene [Source:MGI Symbol;Acc:MGI:1921165]"
"ENSMUSG00000137183",149.835346381798,0.0739339230534001,0.22622313298751,0.651221144206567,0.846322037938822,"#N/A","","8",129226618,129316905,"lncRNA","novel transcript, antisense to Nrp1"
"ENSMUSG00000030019",925.589389204616,0.0491924457724011,0.116477017712642,0.651386196733851,0.846359627780582,"101358","Fbxl14","6",119456629,119459591,"protein_coding","F-box and leucine-rich repeat protein 14 [Source:MGI Symbol;Acc:MGI:2141676]"
"ENSMUSG00000123461",13.4628661561388,-0.0621071801021791,0.287712337811388,0.651792717702725,0.846821717464984,"#N/A","","4",155896425,155897447,"lncRNA","novel transcript, antisense to Ccnl2"
"ENSMUSG00000110065",19.9088577523296,-0.068954816633861,0.269857644117638,0.651924426715705,0.846926721866324,"#N/A","Gm45588","7",111457133,111457762,"processed_pseudogene","predicted gene 45588 [Source:MGI Symbol;Acc:MGI:5791424]"
